,Title,Publish_Date,Views,Likes,Comments,Identity
42,"vlog | 주말일상.라이스페이퍼로 떡볶이 만들어먹고 취미생활. 퇴근후 크림새우에 맥주한잔. 점심도시락(삼치구이.계란말이,새송이버섯볶음.브로콜리.주먹밥)",2021-06-26,3410311,87770,2624,지현꿍
43,"vlog | 복숭아청 순두부열라면, 라이스페이퍼구이, 작업실 가기 전 점심도시락 준비 (야채주먹밥, 베이컨말이, 양송이덮밥, 무생채)",2021-06-17,2066105,58791,2548,지현꿍
44,"도시락 모음집#02  (오징어볶음밥, 햄말이, 두부동그랑땡, 소세지야채볶음, 감자조림, 참치볶음밥)",2021-06-13,1314204,38641,1494,지현꿍
45,"vlog |  택배 언박싱, 비오는 날 순두부찌개, 점심도시락싸기, 친구랑 맛있는 저녁 먹으며 보낸 일상",2021-06-07,1605221,49695,2296,지현꿍
46,"과일청 모음집 #01(딸기청, 딸기레몬청, 자몽청, 메로골드청, 귤청, 키위청, 사과잼, 오이피클, 방울토마토 마리네이드)",2021-06-02,1758447,43804,2034,지현꿍
47,"vlog | 친구들이랑 글램핑 도시락(양배추쌈밥, 오징어볶음, 계란말이),장미꽃 손질, 마트에서 장보고 차돌박이 숙주볶음, 우동",2021-05-26,2088084,55218,2778,지현꿍
48,"vlog | 점심도시락마트에서 장보고 오리주물럭,오징어부추전, 비빔국수,꽃다발사고 작업실 출근하는 일상",2021-05-18,3028910,76351,3191,지현꿍
49,"vlog | 새콤달콤 귤청 닭간장조림, 맛살크림고로케, 작업실 일상, 점심도시락(얼갈이무침, 두부동그랑땡, 소세지야채볶음)",2021-05-09,3340006,86955,3424,지현꿍
50,"도시락 모음집 #01  (소불고기덮밥, 명란계란말이, 오이무침, 고등어구이, 아삭고추무침, 옛날소세지, 감자볶음, 애호박볶음 등)",2021-04-30,2379322,60692,2739,지현꿍
51,"vlog | 도시락싸서 작업실가기, 치아바타샌드위치감자샐러드 만들어먹고 친구랑 카페 다녀온 소소한 일상",2021-04-25,1683978,52222,3120,지현꿍
52,"vlog | 바질페스토파스타 에그마요 만들고 장미꽃 손질, 점심도시락 싸기, 봄맞이 이불교체, 후추랑 취미생활 즐기는 소소한 일상",2021-04-16,2602942,70296,4390,지현꿍
53,"vlog | 마트에서 장보고 도시락싸서  작업실가기, 사과잼만들고 가지덮밥 만들어먹으며 보냈던 일상",2021-04-06,3551577,93147,3997,지현꿍
54,"vlog | 크래미 유부초밥 만들고 새로운 일 준비하며 보냈던 졸업 후 일상, 찜닭, 우동, 방울토마토마리네이드",2021-03-26,1965234,57299,3277,지현꿍
55,"vlog | 작업실 일상 새노트북(레노버 유료광고 포함) 퇴근하고 해물떡볶이,양송이 스프 만들기",2021-03-24,1139059,37248,2216,지현꿍
56,"vlog | 주말일상, 부라타치즈샐러드  꽃게찜, 날치알밥 만들어 먹고 편집하며 보냈던 소소한 일상, 달달한 디저트와 함께했던 주말",2021-03-16,2179040,60113,3462,지현꿍
57,"vlog | 대학교 졸업했어요!  쭈꾸미볶음, 딸기생크림 샌드위치 만들어 먹고 친구랑 카페갔던 소소한 일상, 소고기편채, 바지락 술찜",2021-03-08,3856664,101863,4692,지현꿍
58,"vlog | 설연휴 일상, 버섯만두전골  컬러링북, 키위청, 김밥, 삼색전, 청포도요거트,꽃차",2021-02-21,2268038,62963,3669,지현꿍
59,"vlog | 냉장고 털어서 오픈토스트날치알김치볶음밥, 명란크림파스타주말 일상",2021-02-11,2227495,61364,3568,지현꿍
60,"vlog | 처음 먹어보는 아보카도명란 덮밥, 꽃집들려서 꽃 사고 매콤한 김치찜, 메로골드청, 자몽청 만들며 보냈던 일상",2021-02-03,3831897,90551,4239,지현꿍
61,"vlog | 라탄공예 배우기 대학생 겨울방학 일상, 마트에서 장보고 콩나물 불고기, 생선까스 만들기",2021-01-25,2483162,65715,3009,지현꿍
62,"vlog | 따듯한 감자수프 끓여먹고 투움바파스타 해먹는 대학생 겨울 방학 일상, 간지치킨과 떡볶이 꿀조합 먹방",2021-01-15,3551151,94039,3187,지현꿍
63,"vlog | 새해연휴 일상새우크림카레, 떡국 만들어먹고 피클 담그기, 친구랑 쿠키 만들며 보냈던 일상",2021-01-12,2391209,66256,2801,지현꿍
64,"vlog | 후추랑 크리스마스,함박스테이크, 작업실에서 감바스, 스테이크, 엽떡, 허니콤보",2021-01-04,1828857,56233,2627,지현꿍
65,"vlog | 야식으로 닭갈비 만들어 먹고시험 공부하기, 대학생 기말고사 기간 일상(목살필라프, 닭갈비, 딸기레몬에이드, 딸기청, 샤인머스켓요거트, 참치주먹밥)",2020-12-24,3220802,80099,3535,지현꿍
66,"vlog | 칼칼한 부대찌개 끓여먹고 후추랑 병원가기,달달한 콘치즈전 만들어먹고 점심 도시락 싸기(어묵볶음, 계란말이, 콘치즈전, 부대찌개)",2020-12-09,4872420,118123,4381,지현꿍
67,"vlog | 마트에서 장보고 든든한 집밥 요리, 강연 다녀온 후 후추랑 낮잠, 새콤달콤 사과잼",2020-11-30,3003851,81787,3634,지현꿍
68,"vlog | 졸업시험 준비새가족과 함께하는 11월 일상, 생일 선물 언박싱하기(밀푀유나베, 새우버터볶음밥, 라임모히또, 감자볶음)",2020-11-17,2418567,65559,3573,지현꿍
69,"(광고) 집에서 즐기는 건강한 식사국산 콩으로 콩고기 만들어서 동그랑땡 해먹기, 두부계란찜, 백태콩크로켓",2020-11-07,1511616,43158,1969,지현꿍
70,"Happy Halloween 도시락 싸서 시험 공부, 대하 소금구이 만들어 먹고 바쁘게 보냈던 시험기간",2020-10-31,1894996,52015,2446,지현꿍
71,"vlog | 바삭한 크로플구워 먹고 밀린 과제 하기, 짜장밥 만들어 먹고 코스트코 구경했던 일상 (바나나우유, 크로플,  짜장밥, 계란국, 닭발)",2020-10-21,2327997,60563,2827,지현꿍
72,"vlog | 뜨끈한 김치우동 만들어 먹고 밀린 과제하기, 친구들이 보내준 택배 언박싱하고 꽃다발 손질 (마라샹궈, 새우튀김, 쑥갓튀김, 김치우동)",2020-10-12,2563905,61640,2688,지현꿍
73,"vlog | 마트에서 장보고 김치 만두,크림파스타 만들어 먹으며 보냈던 주말 일상",2020-10-02,8113794,208570,6534,지현꿍
74,"vlog |  혼자 자취하는 대학생 집순이의 잘 챙겨먹는 하루 (떡볶이, 꼬마김밥, 등갈비찜, 딸기바나나쥬스, 샌드위치)",2020-09-24,10364834,224991,10170,지현꿍
75,"(광고) | 집에서 간편하게 즐기는 건강한 쌀 음식 (전복죽, 쌀튀김, 크림햅쌀라떼)",2020-09-16,1221823,32017,1796,지현꿍
76,"vlog | 개강한 대학생 일상 브이로그(소고기비빔밥, 된장찌개, 무피클청, 토마토쥬스, 그래놀라요거트)",2020-09-15,1983133,48131,2126,지현꿍
77,"모음집 | 집에서 즐길 수 있는 달달한 간식 빵순이, 집순이 자취생 추천(허니브레드, 무화과토스트, 무화과잼, 미니핫케익)",2020-09-08,3521198,84767,2854,지현꿍
78,"vlog | 집순이 대학생의 방학 일기개강 하루 전 ,,, 최후의 만찬 (돈까스카레, 김치말이롤, 수박화채, 그레놀라요거트)",2020-09-01,4491839,98055,3458,지현꿍
79,"vlog |  취미 생활 즐기는 여름방학 일상 (드라이플라워 캔들, 도토리묵, 베이컨김치전, 누룽지탕, 감자고추장찌개)",2020-08-24,1993053,42802,1814,지현꿍
80,"vlog | 밥 챙겨먹고 멘토링가는 방학 일상 (야키우동, 계란찜, 김치볶음밥)",2020-08-16,4266368,95764,3555,지현꿍
81,"vlog | 방학한 대학생의 삼시세끼 챙겨먹는 하루(고등어무조림, 메론우유, 양배추베이컨볶음, 미역냉국, 딸기케이크, 간장게장)",2020-08-06,2344314,43609,2117,지현꿍
82,"vlog | 장마기간에도 학교가고 밥먹는 일상 브이로그 (감자튀김, 굴소스볶음밥, 고등어구이, 파스타, 전남친토스트)",2020-07-28,3016169,62823,3019,지현꿍
83,"vlog | 계절학기 듣는 대학생의 밥먹고 학교가는 평범한 일상(김치수제비, 스팸마요덮밥, 두부조림, 소고기무국, 블루베리바나나스무디, 복숭아에이드) | 지현꿍",2020-07-19,3521452,72688,3198,지현꿍
84,vlog | 종강한 대학생의 여름방학 일주일 뒤에 계절학기 개강이랍디다..,2020-07-08,2124628,47540,1998,지현꿍
85,"vlog | 대학생의 정신없는 시험기간 종강 그거 언제 하는 건데,,,,,",2020-06-28,2554273,55283,2754,지현꿍
86,"vlog | 집에서 시험 공부하고, 친구들과 1박2일 펜션 놀러가는 일상(마라탕, 열무비빔면, 딸기타르트)",2020-06-15,2667445,59917,1892,지현꿍
87,"vlog | 돌아온 기말고사 기간밀린 강의 듣는 대학생 일상 (바나나누텔라, 베이컨말이, 해물볶음우동)",2020-06-10,1286380,26803,1433,지현꿍
88,"vlog | 여전히 잘 챙겨먹는 집순이 대학생의 자취 브이로그 (냉면,호박잎,열무비빔밥,사과당근쥬스,키위쥬스)",2020-05-31,3956822,67573,3078,지현꿍
89,"vlog | 집순이 대학생의 밥 먹고 학교가는 평범한 일상(김치찌개, 초코라떼, 계란두부전, 애호박전, 카레, 짜파구리) | 지현꿍",2020-05-23,1565927,36051,1930,지현꿍
90,"vlog | 시험 끝난 대학생의 여유로운 일상(이불 빨래, 좋아하는 책 추천, 제육볶음, 단호박에그슬럿, 콩나물밥, 꽃꽂이)",2020-05-14,1509998,34369,1845,지현꿍
91,"시험기간인데,, 공부 안하는 vlog(토마토스파게티,두부김치,계란빵,청포도쥬스,핑크레몬에이드)",2020-05-06,3948430,67515,3094,지현꿍
92,"vlog 학교 못가는 대학생  자취 브이로그 (김밥,우동,오징어볶음,우렁쌈장)",2020-04-25,1949490,38879,1842,지현꿍
93,"집순이 대학생의 싸강 듣고 밥 먹고 청소하는 일상(닭볶음탕,꽃게탕,참치마요,감자버터구이,치즈콘새우,짬뽕,대파손질법) | 지현꿍",2020-04-16,5815735,106441,3816,지현꿍
94,"vlog | 코시국 대학생 일상  (대창덮밥,순두부찌개,납작만두,크림짬뽕,딸기바나나)",2020-04-06,3219199,58510,2726,지현꿍
95,"vlog | 개강한 복학생의 자취로그(통삼겹구이와 양파구이,월남쌈,달걀만두,치즈볼,닭칼국수,미역국,블루베리바나나) | 지현꿍",2020-03-26,2933721,47503,2328,지현꿍
96,"45만 기념 ! Q&A  (직업/나이/잠옷,그릇 정보/몸매관리/한달식비/카메라,편집앱)",2020-03-17,2194874,41596,2774,지현꿍
97,"vlog | 집에 있을때 가장 바쁜 집순이의 하루석류레몬청 만들고 친구 떡강정 만들어먹기, 친구 생일 파티, 샌드위치, 카레감자볶음, 핫도그",2020-03-09,2335328,48632,2152,지현꿍
98,"vlog | 긴장감 넘치는 수강신청 끝나고 라면 호로록 마트에서 장보고 짜장계란볶음밥, 잔치국수, 비빔국수, 고구마맛탕 만들어 먹었던 일상, 딸기연유, 수제딸기청",2020-02-26,2167295,40885,1887,지현꿍
99,"vlog| 김치볶음밥 만들어 먹고수제 피클 만들기, 대파 손질법, 간단 김치찌개 끓이는 법, 떡볶이레시피, 오코노모야끼, 어묵탕",2020-02-17,3465238,71739,2730,지현꿍
100,"vlog | 유부초밥 만들어 먹고, 수제 자몽청 만들며 보냈던 일상 우렁쌈장 만들어 먹고 개강 준비하기 ...",2020-02-09,2732325,47763,2275,지현꿍
101,"vlog | 집순이 자취생은 오늘도 부지런히 챙겨 먹습니다 (새우카레, 엽떡, 체리청, 마카롱, 파스타,레몬에이드,감자볶음) | 지현꿍",2020-02-03,3161492,58550,2638,지현꿍
102,"vlog | 블루베리잼 만들어서 식빵에 발라먹기, 좋아하는 된장찌개, 쌈밥 만들어 먹으며 보낸 일상, 레몬청, 야채곱창",2020-01-26,1936916,36587,1395,지현꿍
103,cafe vlog | 직접 만든 수제청으로 음료 만들어서재능기부하고 온 소소한 일상,2020-01-19,617834,16979,701,지현꿍
104,"vlog |  친구랑 홈파티하며 보낸 연말(불닭,삼겹살,감바스,스테이크,김치볶음밥) | 지현꿍",2020-01-12,4213832,83810,0,지현꿍
105,"cafe vlog | 한옥카페에서 따뜻한 커피 먹으며 보낸 일상, 핸드드립하는 법 배우고 직접 만들어보기",2020-01-01,146920,4750,361,지현꿍
106,cafe vlog | 다문화카페에서 재능기부하고 온 일상,2019-12-12,645709,15606,814,지현꿍
107,cafe vlog | 시원한 바다가 한 눈에 보이는 카페에서 일일알바,2019-11-28,655057,16080,812,지현꿍
108,"vlog | 감자수제비  만들어 먹고 친구 졸업전시회 가기, 남자친구랑 야채전 만들어 먹으며 보냈던 휴학 일상",2019-11-14,1111755,21894,928,지현꿍
109,vlog | 푸드스타일리스트와 함께하는 하루 샌드위치와 커피 간단하게 만들어서 점심먹기,2019-10-29,475318,10958,482,지현꿍
110,cafevlog | 개인카페 아침 일찍 오픈 준비하고 색감 예쁜 음료 만드는 일상,2019-10-16,1164454,29309,1307,지현꿍
111,"vlog | 마트에서 장보고 토마토 파스타  만들어먹기, 친구들과 카페에서 달달한 디저트 먹으며 보냈던 휴학 일상",2019-09-27,865804,18238,942,지현꿍
112,"cafe vlog | 개인카페 일상수제딸기청으로 만든 딸기스무디, 딸기라떼",2019-09-16,11053973,231937,5864,지현꿍
113,cafe vlog | 요즘 유행하는  흑당밀크티 만들고 카페에서 열일하는 일상,2019-08-03,3854746,80100,3565,지현꿍
114,cafe vlog |  밀크티 만드는 카페 일상음료 제조 asmr,2019-07-22,2445779,47722,1965,지현꿍
115,cafe vlog | 개인카페 마감하고 밀크티카페에서 일하는 일상,2019-07-08,2717409,66445,1643,지현꿍
116,cafevlog | 개인카페 카페 오픈하고 음료 만드는 소소한 일상,2019-06-06,2017472,37571,828,지현꿍
117,ENG) 구독자 기강잡는 요리 유튜버ㅣ실수모음집ㅣ마음이 편안해지는 영상,2022-05-30,76417,3547,229,Nebom 사계절의 네봄
118,"ENG)이사한 새집에서 냉우동과 숯불닭꼬치ㅣ집밥요리로 폭주하는 일상ㅣ자취생에서 주부되는 1일차ㅣ몸살나도 먹는 건 못 멈춰ㅣ마트 대량 털기ㅣ냉면, 갈비, 수제햄버거",2022-05-22,373758,12530,456,Nebom 사계절의 네봄
119,"ENG)마지막 자취방에서 아보카도 요리 만들어 먹는 일상ㅣ치아바타 샌드위치, 명란비빔밥, 연어샐러드, 아보카도 바나나주스ㅣ이사 계획 세우기ㅣ딸기잼에 식빵, 아포가토",2022-05-15,326211,10054,342,Nebom 사계절의 네봄
120,ENG)홈메이드 짜장라면과 순대튀김꼬치 만들어 먹방. 야식 불닭쌈 만들기. 이사 갈 새집 마무리!. 달달한 디저트 가득 주말 아침 루틴,2022-05-08,446780,12569,471,Nebom 사계절의 네봄
121,"ENG)새콤달콤 맛있는 크림새우 레시피, 주방 청소하고 튀김요리 하는 일상ㅣ황치즈머핀 만들기, 고구마크로켓, 불닭팽이버섯, 당근사과주스, 야식 치킨 먹방",2022-05-01,518856,14117,336,Nebom 사계절의 네봄
122,"ENG)불닭짜장과 다 타버린 허니콤보. 얼마 남지 않은 예비 주부 자취일상. 맛있는 집밥 만들기. 야식 피자 비토랩 사장님의 실수 먹기, 상투과자 만들기, 감자탕, 가족과 외식",2022-04-27,345046,11035,284,Nebom 사계절의 네봄
123,"ENG)편의점 터는 자취생 일상, 뿌링클볶음면 먹고 달콤한 몬테크리스토 샌드위치 만들기, 꾸덕한 그릭요거트, 아보카도 샌드위치, 컬리플라워 볶음밥, 닭가슴살 곤약면, 생일",2022-04-17,487376,15139,408,Nebom 사계절의 네봄
124,"ENG) 결혼준비, 분식세트 불닭짬뽕과 가래떡 떡볶이 & 참치김밥 만들어 먹기, 새로운 소식, 혼자 살이 브이로그",2022-04-10,505686,14659,697,Nebom 사계절의 네봄
125,"ENG)수제 치즈돈가스와 미트볼 파스타 만들고 대파 삼겹살말이 해먹는 자취생 주말 일상, 사천짜파게티, 순대국밥, 피자빵, 된장찌개, 콩나물무침, 코로나 검진",2022-04-03,509747,14983,436,Nebom 사계절의 네봄
126,"ENG)자취생 방구석 먹방 파티, 치킨에 맥주 먹고 마약김밥 도시락 싸는 자취일상, 햄치즈 토스트, 냉털 김치볶음밥, 셀프 머리 자르기, 하리보젤리, 집 대청소 , 치킨인류",2022-03-27,392965,11600,346,Nebom 사계절의 네봄
127,"ENG)매콤달콤 불닭쫄면과 땡초김밥 만들기, 마트 장보고 소고기 파티 한 자취 일상, 크레이프 케이크, 카레, 바게트 피자빵, 예쁜 카페",2022-03-20,487793,13320,317,Nebom 사계절의 네봄
128,"ENG)수제 새우버거 만들기, 다이어트 토스트 만들고 강의 듣는 자취 일상 브이로그, 집밥 먹방, 블루레몬에이드, 닭가슴살 샐러드, 라면땅, 베이컨 주먹밥, 홈트레이닝",2022-03-13,475080,14070,425,Nebom 사계절의 네봄
129,"ENG) 불닭게티 만들고 에프 요리 6가지 만들기, 구독자님 추천 꿀조합 레시피, 요리하는 소소한 먹방 일상. 로스트 치킨, 홈메이드 치즈케이크, 불막창, 리하스 에어프라이어",2022-03-06,390733,10602,308,Nebom 사계절의 네봄
130,"ENG)  망해버린 홈메이드 치토스 치즈스틱, 냉털 치즈불닭볶음밥 만들고 피크닉 다녀 온 일상. 대량 온라인 장보기. 꿀조합 항정살과 비빔면. 집밥요리 만들기",2022-02-27,984812,27011,535,Nebom 사계절의 네봄
131,ENG)  맛있는 진미채 김밥 만들기. 두부김치 라면 먹고 컵라면 대량 언박싱. 식욕 폭주 했던 자취생 브이로그. 미니 겨울룩북. 스테이크 밥버거. 초코핫케이크,2022-02-18,933259,23223,559,Nebom 사계절의 네봄
132,"ENG)쫀득한 분모자떡볶이와 스팸꼬마김밥 먹고 통통한 왕계란말이김밥 도시락 만들기, 방구석 먹방 파티 개최, 마트 장보고 연휴 준비하기, 해외과자 구매, 식재료 정리",2022-02-07,720257,18321,439,Nebom 사계절의 네봄
133,ENG)편의점 털어서 신라면볶음밥 만들고 바게트피자빵 피크닉도시락 싸는 자취일상. 핑크트리 만들기. 겨울 옷 하울. 야외먹방. 글레이즈드. 계란후라이 맛있게 먹는 법. 햄말이,2022-01-31,491671,13460,445,Nebom 사계절의 네봄
134,"ENG)명랑 핫도그 치즈폭탄세트 불닭볶음면, 팝콘 튀겨서 영화 보는 일상. 미공개 영상, 계란토스트, 명란 깍두기볶음밥, 대량 키위소분, 계란토스트",2022-01-25,727985,19524,470,Nebom 사계절의 네봄
135,"ENG)밥도둑 매콤달콤 제육볶음과 된장찌개, 혼돈의 호두빵 만드는 자취생 소소한 일상, 겨울 옷 대량 구매 언박싱, 방구석 패션쇼, 대용량 그릭요거트 만들기",2022-01-17,538501,14216,535,Nebom 사계절의 네봄
136,"ENG)치즈 듬뿍 칠리새우와 옛날도시락, 크래미 밥버거 만들기, 새해 맞이 해 보러가는 자취일상, 망한 고구마빵, 마라샹궈, 온라인 가득 장보기, 멸치볶음 반찬",2022-01-10,825451,20147,467,Nebom 사계절의 네봄
137,"ENG)꿀조합 불닭 레시피, 콘치즈. 게살크림크로켓 만들기. 오일파스타, 어묵김밥 도시락 들고 엄마랑 소소한 홈파티 하는 일상, 새우필라프, 야식 군만두, 누텔라 와플",2022-01-02,4298530,72315,1159,Nebom 사계절의 네봄
138,"ENG)크리스마스 파티하는 연말 자취일상, 매운어묵과 크래미 샐러드 김밥 만들고 주방청소, 주말 반찬 만들기, 딸기 케이크, 명란크림파스타, 치즈 피자, 온라인 장보기",2021-12-26,697691,16723,438,Nebom 사계절의 네봄
139,ENG)자취생의 방구석 먹방 파티. 뿌링클 치킨과 치즈볼 배달시켜 먹고 크링클 쿠키 굽는 일상. 크리스마스 트리 만들기. 카페 데이트. 물결 고데기 언박싱.,2021-12-19,903290,22759,447,Nebom 사계절의 네봄
140,"ENG)새벽 4시 도시락 싸는 자취일상, 불닭 참치김밥과 라볶이 만들기, 보쌈, 김장김치, 야외 데이트, 홈메이드 붕어빵, 매운 돼지갈비찜, 집밥 요리 가득",2021-12-12,611149,15226,475,Nebom 사계절의 네봄
141,"ENG)과일 샌드위치 만드는 자취 일상 vlog 건강검진, 주말에 마트 장보기, 샤브샤브 먹방, 남자친구와 스티커 사진찍기, 파김치 만들기, 불닭볶음면, 스팸무스비,계란샌드위치",2021-12-06,777814,22063,432,Nebom 사계절의 네봄
142,"ENG)겨울에 따끈한 꽃게탕과 멘보샤 튀겨 먹는 자취일상, 주말에 브런치 만들고 소고기 파티, 새가족, 간장비빔국수, 폭탄 날치알주먹밥, 오징어튀김, 대파김치 김장,굴밥,굴미역국",2021-11-28,438547,11645,299,Nebom 사계절의 네봄
143,"ENG) 홈메이드 불닭김밥과 순두부 컵누들 만들기. 주방구조 바꾸는 자취생 일상, 가리비찜, 떠먹는 피자, 삼겹살, 비빔면, 오징어무국, 계란말이, 김치찜, 불닭볶음밥",2021-11-22,409728,11267,314,Nebom 사계절의 네봄
144,"ENG)귀여운 누드김밥 만들고 새 옷 피팅하는 일상. 더미식 장인라면 먹방, 김밥 도시락, 뚝배기 김치찌개, 토스트, 간단한 장보기, 한식, 파김치, 된장찌개",2021-11-14,453301,12574,376,Nebom 사계절의 네봄
145,"ENG)로제불닭납작당면과 할로윈 파티요리 만드는 자취일상, 장보고 돈가스김밥 도시락, 까르보불닭 식빵핫도그, 야채볶음밥, 먹방 가득 일상 브이로그",2021-11-07,672188,18973,437,Nebom 사계절의 네봄
146,"ENG)엽떡 크림 떡볶이...대하소금구이, 깻잎김치 김장하고 집밥 반찬 만들고 어머니께 선물 드리는 일상. 먹방 꿈나무, 간장새우장, 뿌링클, 소떡소떡, 버터새우구이",2021-11-01,503379,14086,509,Nebom 사계절의 네봄
147,"ENG)  2차 백신 맞고 달고나 만드는 일상. 불닭 로제떡볶이 만들고 또띠아롤 먹기, 김밥 도시락 싸기, 아이맥 언박싱, 새 칼 구입, 당근김밥, 크림 파스타",2021-10-24,954193,26078,656,Nebom 사계절의 네봄
148,"ENG) 자취생 일상 vlog가을 맞이 메론빙수 만들기, 야식 너구리 라면, 꾸덕한 로제 파스타, 본가에서 요리, 백순대볶음, 고구마 말랭이, 버섯전, 치아바타 샌드위치",2021-10-17,603650,18333,546,Nebom 사계절의 네봄
149,"ENG)식욕 폭발한 자취생 주말 일상 vlog, 명랑 핫도그 세트, 순후추 라면, 순대전골 만들기, 하트맛살 계란 도시락, 돈가스 샌드위치, 체크 쿠키, 마늘보쌈, 홈메이드 쌈장",2021-10-11,3453365,66405,854,Nebom 사계절의 네봄
150,"ENG)달콤한 식혜 떡볶이 만들기, 김말이 튀김, 귀여운 햄버거 김밥, 분식세트 먹는 자취 일상, 모더나 백신 접종 후기, 오리주물럭, 신전 치즈김밥, 장칼국수, 생선조림",2021-10-02,813452,20396,508,Nebom 사계절의 네봄
151,"ENG) 백신 맞고 온 자취 일상. 꼬마김밥 도시락 만들기, 추석 연휴 일상, 불닭 짜장면, 야외 데이트, 동그랑땡, 토마토파스타, 고추치킨, 삼겹살필라프, 가지요리",2021-09-26,1943277,40859,755,Nebom 사계절의 네봄
152,"ENG)자취생의 미니룩북 찍는 일상. 폴라로이드 카메라 코닥 미니샷 2, 치즈 가득 김치볶음밥 만들고 라이스페이퍼 튀김, 마약 토스트 브런치, 집밥, 오레오 아이스박스, 떡강정",2021-09-19,480939,14665,514,Nebom 사계절의 네봄
153,"ENG)고구마 피자와 핫케익 핫도그 만들고 열심히 마트 장보기, 망한 집밥 요리하는 자취생 일상 , 선물 언박싱, 칼국수, 만두 탕수육, 버터쿠키, 고구마 말랭이",2021-09-12,597659,17996,569,Nebom 사계절의 네봄
154,"ENG)자취생의 평일 일상, 얼큰한 김치우동과 김밥 만들기, 불닭 회오리 오므라이스, 칠리새우, 두부 파스타, 마늘 까는 방법, 마트 장보기, 허니 고구마, 봉골레 파스타",2021-09-05,665989,18553,536,Nebom 사계절의 네봄
155,"ENG) 자취생 주말 일상, 새벽에 백신 예약, 매콤한 불닭 짜장떡볶이 만들기, 김치말이 참치김밥 도시락, 로제 불닭볶음면, 컬러링북 힐링하기, 집밥 요리, 집안일, 공부하기",2021-08-29,3090873,69337,1280,Nebom 사계절의 네봄
156,"ENG)장보고 와서 신라면 볶음면 만들고 시원한 냉라면 한그릇 먹는 일상, 집밥 요리, 주방용품 쇼핑 언박싱, 그릭복숭아, 마라탕, 버섯밥,피클 담그기, Z 플립 3",2021-08-22,434107,12146,558,Nebom 사계절의 네봄
157,"ENG) 대패삼겹살김밥 도시락 만들고 콩불 먹기 남자친구와 마트 장보고 함께 보낸 여름 휴가 자취일상, 쌈밥, 김치볶음밥,깻잎튀김,함박스테이크정식,주방용품 언박싱",2021-08-15,617858,14924,568,Nebom 사계절의 네봄
158,"ENG)급하게 장보고 참치마요 유부초밥, 비빔면 요리하고  대청소 하는 일상,  가지튀김, 누룽지탕, 볶음김치, 자두청, 쌍쌍바 찹쌀떡, 과카몰리, 크로와상 만들기",2021-08-08,708449,16797,626,Nebom 사계절의 네봄
159,"ENG) 집순이의 여름 요리  명랑 핫도그 로제떡볶이 먹고 도시락 싸서 본가 가는 자취 일상, 남자친구와 카페, 닭가슴살 김밥, 양배추전, 두부부침, 김치찌개",2021-08-01,1380265,36938,762,Nebom 사계절의 네봄
160,"ENG) Q&A  한달식비, 얼굴공개?, MBTI, 키, 몸무게, 나이, 카메라, 식비, 대학전공, 왼손잡이?, 꿈, 목표, 체중유지비결, 파자마소개, 네봄 큐앤에이",2021-07-25,583648,15298,847,Nebom 사계절의 네봄
161,"ENG)페퍼로니 피자, 열무 비빔국수 만들고 비오는날 김치전, 감자전 만들어 먹은 자취 일상 브이로그, 4가지치즈맛 불닭볶음면, 바나나토스트, 주먹밥, 만둣국, 혼자 카페 가기",2021-07-20,714036,20400,671,Nebom 사계절의 네봄
162,"ENG)라면죽과 콜라찜닭 만들고 맥주와 과자 파티 하는 일상, 김밥 도시락, 흰자 계란말이, 청소, 계란후라이, 마카롱, 바나나주스, 꽃차, 오징어톡",2021-07-10,595505,17365,623,Nebom 사계절의 네봄
163,"ENG) 열무비빔밥과 치즈 로제파스타 만들고 자취요리 해먹는 주말일상, 야식 먹방, 옛날토스트, 치킨마요덮밥, 햄버거, 김밥굽기, 한식, 된장찌개, 애호박전, 로제떡볶이스낵",2021-07-04,2240673,58171,1096,Nebom 사계절의 네봄
164,"ENG)연어초밥과 김치말이 김밥 만들고 남자친구와 카페 가는 자취일상, 도시락 만들기, 양파 장아찌 담그기, 수박손질, 고추바사삭, 소불고기 전골, 닭불고기, 우동, 과자",2021-06-26,631995,16349,618,Nebom 사계절의 네봄
165,"ENG)낙지볶음과 라이스페이퍼 소떡소떡 만들고 엄마 백신 접종 맞으러 함께 병원 간 일상, 식단 도시락, 뿌링맵소킹, 카레라이스, 부추전, 피자토스트,뿌링치즈볼, 만두굽기",2021-06-20,722695,19834,633,Nebom 사계절의 네봄
166,"ENG)불닭 만두 만들고 피크닉 도시락 만드는 자취일상, Q&A공지, 마트 장보기, 치즈 유부초밥, 치킨텐더 김밥, 짜장라면, 만두밥, 쫄면, 디저트, 빵 먹방",2021-06-13,2278356,51734,1095,Nebom 사계절의 네봄
167,"ENG)옛날 도시락 만들고 라이스페이퍼 떡볶이 먹는 자취일상, 프렌치파이 친구에게 선물, 마트 장보기, 컵라면, 감자튀김, 비트 피클, 유부초밥, 치즈케익, 김치볶음밥, 샌드위치",2021-06-06,2247811,52856,1229,Nebom 사계절의 네봄
168,"ENG)채끝 한우 짜파구리 만들고 친구에게 반찬 도시락 선물 하는 일상. 김치만두, 부대찌개, 감자고로케, 야식 라면, 진미채볶음, 감자볶음, 계란말이, 토마토마리네이드",2021-05-30,2001415,41922,986,Nebom 사계절의 네봄
